benchmark,job_n,mc_n,instance_i,agent_type,action_type,state_type,rule,makespan,run_t,mean_transit_t,decision_n
ORB,10,10,4,rule,single_mc_conflict,simple,MOR,1204,0.0518,0.001,53
ORB,10,10,5,rule,single_mc_conflict,simple,SPT,1527,0.0548,0.001,54
ORB,10,10,5,rule,single_mc_conflict,simple,LPT,1536,0.0508,0.001,53
ORB,10,10,5,rule,single_mc_conflict,simple,SRPT,1638,0.0548,0.0011,52
ORB,10,10,5,rule,single_mc_conflict,simple,LRPT,1402,0.0598,0.0009,68
ORB,10,10,5,rule,single_mc_conflict,simple,STT,1662,0.0518,0.0011,49
ORB,10,10,5,rule,single_mc_conflict,simple,LTT,1358,0.0588,0.0009,67
ORB,10,10,5,rule,single_mc_conflict,simple,LOR,1648,0.0468,0.0011,41
ORB,10,10,5,rule,single_mc_conflict,simple,MOR,1471,0.0568,0.0009,64
ORB,10,10,6,rule,single_mc_conflict,simple,SPT,579,0.0488,0.001,48
ORB,10,10,6,rule,single_mc_conflict,simple,LPT,552,0.0488,0.0011,45
ORB,10,10,6,rule,single_mc_conflict,simple,SRPT,695,0.0519,0.0011,49
ORB,10,10,6,rule,single_mc_conflict,simple,LRPT,535,0.0578,0.0011,54
ORB,10,10,6,rule,single_mc_conflict,simple,STT,667,0.0488,0.0011,43
ORB,10,10,6,rule,single_mc_conflict,simple,LTT,510,0.0518,0.001,52
ORB,10,10,6,rule,single_mc_conflict,simple,LOR,650,0.0489,0.001,47
ORB,10,10,6,rule,single_mc_conflict,simple,MOR,508,0.0518,0.001,54
ORB,10,10,7,rule,single_mc_conflict,simple,SPT,1233,0.0568,0.0009,64
ORB,10,10,7,rule,single_mc_conflict,simple,LPT,1339,0.0528,0.001,52
ORB,10,10,7,rule,single_mc_conflict,simple,SRPT,1448,0.0538,0.0011,49
ORB,10,10,7,rule,single_mc_conflict,simple,LRPT,1194,0.0618,0.001,60
ORB,10,10,7,rule,single_mc_conflict,simple,STT,1562,0.0488,0.0011,44
ORB,10,10,7,rule,single_mc_conflict,simple,LTT,1162,0.0608,0.0009,65
ORB,10,10,7,rule,single_mc_conflict,simple,LOR,1334,0.0548,0.001,57
ORB,10,10,7,rule,single_mc_conflict,simple,MOR,1220,0.0588,0.0009,65
ORB,10,10,8,rule,single_mc_conflict,simple,SPT,1407,0.0528,0.0011,50
ORB,10,10,8,rule,single_mc_conflict,simple,LPT,1389,0.0468,0.0011,41
ORB,10,10,8,rule,single_mc_conflict,simple,SRPT,1699,0.0468,0.0013,37
ORB,10,10,8,rule,single_mc_conflict,simple,LRPT,1142,0.0528,0.0011,50
ORB,10,10,8,rule,single_mc_conflict,simple,STT,1517,0.0439,0.0013,35
ORB,10,10,8,rule,single_mc_conflict,simple,LTT,1121,0.0538,0.0009,57
ORB,10,10,8,rule,single_mc_conflict,simple,LOR,1532,0.0548,0.0011,49
ORB,10,10,8,rule,single_mc_conflict,simple,MOR,1142,0.0518,0.001,51
ORB,10,10,9,rule,single_mc_conflict,simple,SPT,1553,0.0528,0.001,51
ORB,10,10,9,rule,single_mc_conflict,simple,LPT,1473,0.0478,0.0011,43
ORB,10,10,9,rule,single_mc_conflict,simple,SRPT,1498,0.0508,0.0011,45
ORB,10,10,9,rule,single_mc_conflict,simple,LRPT,1229,0.0588,0.0009,65
ORB,10,10,9,rule,single_mc_conflict,simple,STT,1522,0.0498,0.0011,45
ORB,10,10,9,rule,single_mc_conflict,simple,LTT,1210,0.0538,0.001,54
ORB,10,10,9,rule,single_mc_conflict,simple,LOR,1520,0.0508,0.0011,47
ORB,10,10,9,rule,single_mc_conflict,simple,MOR,1298,0.0528,0.001,54
ABZ,10,10,0,rule,single_mc_conflict,simple,SPT,1733,0.0548,0.001,54
ABZ,10,10,0,rule,single_mc_conflict,simple,LPT,1791,0.0528,0.001,52
ABZ,10,10,0,rule,single_mc_conflict,simple,SRPT,2234,0.0498,0.0011,44
ABZ,10,10,0,rule,single_mc_conflict,simple,LRPT,1451,0.0548,0.001,54
ABZ,10,10,0,rule,single_mc_conflict,simple,STT,2234,0.0489,0.0011,44
ABZ,10,10,0,rule,single_mc_conflict,simple,LTT,1501,0.0528,0.001,54
ABZ,10,10,0,rule,single_mc_conflict,simple,LOR,2109,0.0468,0.0012,38
ABZ,10,10,0,rule,single_mc_conflict,simple,MOR,1429,0.0519,0.001,52
ABZ,10,10,1,rule,single_mc_conflict,simple,SPT,1388,0.0498,0.0011,45
ABZ,10,10,1,rule,single_mc_conflict,simple,LPT,1381,0.0508,0.0012,43
ABZ,10,10,1,rule,single_mc_conflict,simple,SRPT,1775,0.0528,0.0011,48
ABZ,10,10,1,rule,single_mc_conflict,simple,LRPT,1141,0.0538,0.0011,51
ABZ,10,10,1,rule,single_mc_conflict,simple,STT,1630,0.0478,0.0012,39
ABZ,10,10,1,rule,single_mc_conflict,simple,LTT,1151,0.0518,0.001,50
ABZ,10,10,1,rule,single_mc_conflict,simple,LOR,1590,0.0508,0.0011,47
ABZ,10,10,1,rule,single_mc_conflict,simple,MOR,1089,0.0538,0.001,56
ABZ,20,15,0,rule,single_mc_conflict,simple,SPT,1151,0.3519,0.0022,157
ABZ,20,15,0,rule,single_mc_conflict,simple,LPT,1006,0.3478,0.0022,161
ABZ,20,15,0,rule,single_mc_conflict,simple,SRPT,1123,0.3589,0.0022,161
ABZ,20,15,0,rule,single_mc_conflict,simple,LRPT,822,0.3947,0.002,194
ABZ,20,15,0,rule,single_mc_conflict,simple,STT,1151,0.3449,0.0023,151
ABZ,20,15,0,rule,single_mc_conflict,simple,LTT,846,0.3678,0.0018,201
ABZ,20,15,0,rule,single_mc_conflict,simple,LOR,1236,0.3528,0.0022,157
ABZ,20,15,0,rule,single_mc_conflict,simple,MOR,808,0.3747,0.0019,198
ABZ,20,15,1,rule,single_mc_conflict,simple,SPT,1137,0.3588,0.0021,174
ABZ,20,15,1,rule,single_mc_conflict,simple,LPT,1059,0.3568,0.0021,169
ABZ,20,15,1,rule,single_mc_conflict,simple,SRPT,1178,0.3529,0.0022,163
ABZ,20,15,1,rule,single_mc_conflict,simple,LRPT,913,0.3837,0.0021,187
ABZ,20,15,1,rule,single_mc_conflict,simple,STT,1285,0.3359,0.0022,152
ABZ,20,15,1,rule,single_mc_conflict,simple,LTT,853,0.3718,0.0019,199
ABZ,20,15,1,rule,single_mc_conflict,simple,LOR,1173,0.3438,0.0023,148
ABZ,20,15,1,rule,single_mc_conflict,simple,MOR,848,0.3857,0.002,194
ABZ,20,15,2,rule,single_mc_conflict,simple,SPT,1144,0.3728,0.0021,176
ABZ,20,15,2,rule,single_mc_conflict,simple,LPT,1107,0.3468,0.0022,159
ABZ,20,15,2,rule,single_mc_conflict,simple,SRPT,1312,0.3449,0.0024,146
ABZ,20,15,2,rule,single_mc_conflict,simple,LRPT,943,0.3648,0.002,185
ABZ,20,15,2,rule,single_mc_conflict,simple,STT,1203,0.3498,0.0023,152
ABZ,20,15,2,rule,single_mc_conflict,simple,LTT,916,0.3618,0.002,182
ABZ,20,15,2,rule,single_mc_conflict,simple,LOR,1109,0.3438,0.0023,150
ABZ,20,15,2,rule,single_mc_conflict,simple,MOR,960,0.3648,0.002,180
YN,20,20,0,rule,single_mc_conflict,simple,SPT,1314,0.5661,0.0028,205
YN,20,20,0,rule,single_mc_conflict,simple,LPT,1319,0.5522,0.0029,189
YN,20,20,0,rule,single_mc_conflict,simple,SRPT,1715,0.5601,0.0032,173
YN,20,20,0,rule,single_mc_conflict,simple,LRPT,1097,0.5671,0.0027,213
YN,20,20,0,rule,single_mc_conflict,simple,STT,1612,0.5532,0.0031,177
YN,20,20,0,rule,single_mc_conflict,simple,LTT,1100,0.5781,0.0026,222
YN,20,20,0,rule,single_mc_conflict,simple,LOR,1620,0.5502,0.0031,178
YN,20,20,0,rule,single_mc_conflict,simple,MOR,1125,0.5621,0.0027,210
YN,20,20,1,rule,single_mc_conflict,simple,SPT,1346,0.594,0.0028,209
YN,20,20,1,rule,single_mc_conflict,simple,LPT,1339,0.5771,0.003,194
YN,20,20,1,rule,single_mc_conflict,simple,SRPT,1598,0.5611,0.0032,173
YN,20,20,1,rule,single_mc_conflict,simple,LRPT,1167,0.592,0.0027,223
YN,20,20,1,rule,single_mc_conflict,simple,STT,1683,0.5641,0.003,185
YN,20,20,1,rule,single_mc_conflict,simple,LTT,1108,0.602,0.0027,222
YN,20,20,1,rule,single_mc_conflict,simple,LOR,1570,0.5544,0.0031,178
YN,20,20,1,rule,single_mc_conflict,simple,MOR,1150,0.598,0.0028,217
YN,20,20,2,rule,single_mc_conflict,simple,SPT,1416,0.584,0.0027,216
YN,20,20,2,rule,single_mc_conflict,simple,LPT,1385,0.5721,0.0029,197
YN,20,20,2,rule,single_mc_conflict,simple,SRPT,1694,0.577,0.0033,177
YN,20,20,2,rule,single_mc_conflict,simple,LRPT,1178,0.602,0.0027,221
YN,20,20,2,rule,single_mc_conflict,simple,STT,1664,0.5751,0.0032,181
YN,20,20,2,rule,single_mc_conflict,simple,LTT,1113,0.5861,0.0026,228
YN,20,20,2,rule,single_mc_conflict,simple,LOR,1567,0.5631,0.0031,180
YN,20,20,2,rule,single_mc_conflict,simple,MOR,1183,0.5761,0.0027,213
YN,20,20,3,rule,single_mc_conflict,simple,SPT,1699,0.595,0.0029,202
YN,20,20,3,rule,single_mc_conflict,simple,LPT,1468,0.575,0.0029,195
YN,20,20,3,rule,single_mc_conflict,simple,SRPT,1650,0.5751,0.0031,184
YN,20,20,3,rule,single_mc_conflict,simple,LRPT,1306,0.6468,0.0028,229
YN,20,20,3,rule,single_mc_conflict,simple,STT,1849,0.5771,0.0031,189
YN,20,20,3,rule,single_mc_conflict,simple,LTT,1308,0.591,0.0026,225
YN,20,20,3,rule,single_mc_conflict,simple,LOR,1654,0.5582,0.0032,174
YN,20,20,3,rule,single_mc_conflict,simple,MOR,1301,0.5781,0.0025,227
SWV,20,10,0,rule,single_mc_conflict,simple,SPT,2256,0.1993,0.0014,140
SWV,20,10,0,rule,single_mc_conflict,simple,LPT,2383,0.1963,0.0015,133
SWV,20,10,0,rule,single_mc_conflict,simple,SRPT,2264,0.1914,0.0015,124
SWV,20,10,0,rule,single_mc_conflict,simple,LRPT,2101,0.2183,0.0013,163
SWV,20,10,0,rule,single_mc_conflict,simple,STT,2094,0.1824,0.0016,112
SWV,20,10,0,rule,single_mc_conflict,simple,LTT,2088,0.2163,0.0013,170
SWV,20,10,0,rule,single_mc_conflict,simple,LOR,2256,0.1973,0.0015,130
SWV,20,10,0,rule,single_mc_conflict,simple,MOR,2111,0.2163,0.0013,171
SWV,20,10,1,rule,single_mc_conflict,simple,SPT,2182,0.1993,0.0015,133
SWV,20,10,1,rule,single_mc_conflict,simple,LPT,2369,0.1944,0.0016,123
SWV,20,10,1,rule,single_mc_conflict,simple,SRPT,2183,0.1974,0.0015,129
SWV,20,10,1,rule,single_mc_conflict,simple,LRPT,1996,0.2172,0.0014,160
SWV,20,10,1,rule,single_mc_conflict,simple,STT,2255,0.1894,0.0015,123
SWV,20,10,1,rule,single_mc_conflict,simple,LTT,1983,0.2163,0.0013,168
SWV,20,10,1,rule,single_mc_conflict,simple,LOR,2278,0.1924,0.0015,127
SWV,20,10,1,rule,single_mc_conflict,simple,MOR,2256,0.2163,0.0013,166
SWV,20,10,2,rule,single_mc_conflict,simple,SPT,2168,0.1934,0.0015,131
SWV,20,10,2,rule,single_mc_conflict,simple,LPT,2034,0.1904,0.0015,131
SWV,20,10,2,rule,single_mc_conflict,simple,SRPT,2194,0.1963,0.0015,128
SWV,20,10,2,rule,single_mc_conflict,simple,LRPT,2036,0.2113,0.0013,157
SWV,20,10,2,rule,single_mc_conflict,simple,STT,2206,0.1854,0.0016,118
SWV,20,10,2,rule,single_mc_conflict,simple,LTT,2004,0.2162,0.0013,162
SWV,20,10,2,rule,single_mc_conflict,simple,LOR,2204,0.1894,0.0015,123
SWV,20,10,2,rule,single_mc_conflict,simple,MOR,2031,0.2143,0.0013,163
SWV,20,10,3,rule,single_mc_conflict,simple,SPT,2522,0.2193,0.0014,158
SWV,20,10,3,rule,single_mc_conflict,simple,LPT,2243,0.1963,0.0015,131
SWV,20,10,3,rule,single_mc_conflict,simple,SRPT,2251,0.1953,0.0016,125
SWV,20,10,3,rule,single_mc_conflict,simple,LRPT,1999,0.2143,0.0014,157
SWV,20,10,3,rule,single_mc_conflict,simple,STT,2381,0.1914,0.0016,123
SWV,20,10,3,rule,single_mc_conflict,simple,LTT,2093,0.2153,0.0013,170
SWV,20,10,3,rule,single_mc_conflict,simple,LOR,2387,0.1944,0.0016,123
SWV,20,10,3,rule,single_mc_conflict,simple,MOR,2202,0.2163,0.0013,166
SWV,20,10,4,rule,single_mc_conflict,simple,SPT,2250,0.1963,0.0014,136
SWV,20,10,4,rule,single_mc_conflict,simple,LPT,2154,0.1973,0.0014,138
SWV,20,10,4,rule,single_mc_conflict,simple,SRPT,2528,0.1973,0.0015,129
SWV,20,10,4,rule,single_mc_conflict,simple,LRPT,1916,0.2173,0.0013,165
SWV,20,10,4,rule,single_mc_conflict,simple,STT,2294,0.1973,0.0015,135
SWV,20,10,4,rule,single_mc_conflict,simple,LTT,1958,0.2223,0.0013,175
SWV,20,10,4,rule,single_mc_conflict,simple,LOR,2381,0.2013,0.0015,136
SWV,20,10,4,rule,single_mc_conflict,simple,MOR,2156,0.2113,0.0014,156
SWV,20,15,0,rule,single_mc_conflict,simple,SPT,2784,0.3967,0.0021,193
SWV,20,15,0,rule,single_mc_conflict,simple,LPT,2723,0.3837,0.0022,177
SWV,20,15,0,rule,single_mc_conflict,simple,SRPT,2837,0.3678,0.0024,155
SWV,20,15,0,rule,single_mc_conflict,simple,LRPT,2339,0.4086,0.0019,214
SWV,20,15,0,rule,single_mc_conflict,simple,STT,2827,0.3688,0.0023,161
SWV,20,15,0,rule,single_mc_conflict,simple,LTT,2386,0.4279,0.0017,245
SWV,20,15,0,rule,single_mc_conflict,simple,LOR,2762,0.3987,0.0022,182
SWV,20,15,0,rule,single_mc_conflict,simple,MOR,2508,0.4325,0.0018,237
SWV,20,15,1,rule,single_mc_conflict,simple,SPT,2676,0.4007,0.002,201
SWV,20,15,1,rule,single_mc_conflict,simple,LPT,2683,0.3887,0.0021,188
SWV,20,15,1,rule,single_mc_conflict,simple,SRPT,2542,0.3728,0.0023,163
SWV,20,15,1,rule,single_mc_conflict,simple,LRPT,2205,0.4106,0.0019,216
SWV,20,15,1,rule,single_mc_conflict,simple,STT,2602,0.3757,0.0023,164
SWV,20,15,1,rule,single_mc_conflict,simple,LTT,2156,0.4136,0.0018,234
SWV,20,15,1,rule,single_mc_conflict,simple,LOR,2561,0.3757,0.0022,167
SWV,20,15,1,rule,single_mc_conflict,simple,MOR,2185,0.4256,0.0017,245
SWV,20,15,2,rule,single_mc_conflict,simple,SPT,2682,0.4116,0.0019,212
SWV,20,15,2,rule,single_mc_conflict,simple,LPT,2828,0.3827,0.0021,182
SWV,20,15,2,rule,single_mc_conflict,simple,SRPT,2756,0.3877,0.0022,174
SWV,20,15,2,rule,single_mc_conflict,simple,LRPT,2692,0.4226,0.0018,229
SWV,20,15,2,rule,single_mc_conflict,simple,STT,2875,0.388,0.0021,181
SWV,20,15,2,rule,single_mc_conflict,simple,LTT,2566,0.4086,0.0018,226
SWV,20,15,2,rule,single_mc_conflict,simple,LOR,2926,0.3698,0.0023,163
SWV,20,15,2,rule,single_mc_conflict,simple,MOR,2641,0.4286,0.0018,238
SWV,20,15,3,rule,single_mc_conflict,simple,SPT,2673,0.3977,0.0021,191
SWV,20,15,3,rule,single_mc_conflict,simple,LPT,2725,0.3721,0.0022,173
SWV,20,15,3,rule,single_mc_conflict,simple,SRPT,2791,0.3668,0.0024,153
SWV,20,15,3,rule,single_mc_conflict,simple,LRPT,2309,0.4086,0.0019,212
SWV,20,15,3,rule,single_mc_conflict,simple,STT,2728,0.3628,0.0022,164
SWV,20,15,3,rule,single_mc_conflict,simple,LTT,2474,0.4056,0.0019,214
SWV,20,15,3,rule,single_mc_conflict,simple,LOR,2628,0.3718,0.0022,168
SWV,20,15,3,rule,single_mc_conflict,simple,MOR,2696,0.4107,0.0019,212
SWV,20,15,4,rule,single_mc_conflict,simple,SPT,2873,0.3917,0.002,193
SWV,20,15,4,rule,single_mc_conflict,simple,LPT,2880,0.3847,0.002,189
SWV,20,15,4,rule,single_mc_conflict,simple,SRPT,2633,0.3877,0.0022,173
SWV,20,15,4,rule,single_mc_conflict,simple,LRPT,2374,0.4218,0.0018,229
SWV,20,15,4,rule,single_mc_conflict,simple,STT,2775,0.3708,0.0022,170
SWV,20,15,4,rule,single_mc_conflict,simple,LTT,2483,0.4246,0.0018,234
SWV,20,15,4,rule,single_mc_conflict,simple,LOR,2915,0.3837,0.0022,178
SWV,20,15,4,rule,single_mc_conflict,simple,MOR,2583,0.4246,0.0018,233
SWV,50,10,0,rule,single_mc_conflict,simple,SPT,4765,1.1865,0.0029,405
SWV,50,10,0,rule,single_mc_conflict,simple,LPT,4678,1.1751,0.0029,400
SWV,50,10,0,rule,single_mc_conflict,simple,SRPT,4487,1.207,0.003,398
SWV,50,10,0,rule,single_mc_conflict,simple,LRPT,4498,1.2349,0.0028,444
SWV,50,10,0,rule,single_mc_conflict,simple,STT,4572,1.1483,0.0031,368
SWV,50,10,0,rule,single_mc_conflict,simple,LTT,4561,1.2837,0.0027,470
SWV,50,10,0,rule,single_mc_conflict,simple,LOR,4333,1.1701,0.0029,400
SWV,50,10,0,rule,single_mc_conflict,simple,MOR,4723,1.2727,0.0027,478
SWV,50,10,1,rule,single_mc_conflict,simple,SPT,4812,1.2179,0.0028,428
SWV,50,10,1,rule,single_mc_conflict,simple,LPT,4496,1.1791,0.003,394
SWV,50,10,1,rule,single_mc_conflict,simple,SRPT,4398,1.1832,0.0029,403
SWV,50,10,1,rule,single_mc_conflict,simple,LRPT,4558,1.2359,0.0028,447
SWV,50,10,1,rule,single_mc_conflict,simple,STT,4377,1.1571,0.003,381
SWV,50,10,1,rule,single_mc_conflict,simple,LTT,4437,1.2498,0.0027,469
SWV,50,10,1,rule,single_mc_conflict,simple,LOR,4374,1.183,0.003,395
SWV,50,10,1,rule,single_mc_conflict,simple,MOR,4927,1.2578,0.0026,481
SWV,50,10,2,rule,single_mc_conflict,simple,SPT,5011,1.2034,0.0029,418
SWV,50,10,2,rule,single_mc_conflict,simple,LPT,4807,1.1591,0.0031,369
SWV,50,10,2,rule,single_mc_conflict,simple,SRPT,4439,1.1595,0.0031,376
SWV,50,10,2,rule,single_mc_conflict,simple,LRPT,4547,1.274,0.0029,445
SWV,50,10,2,rule,single_mc_conflict,simple,STT,4723,1.1521,0.0033,354
SWV,50,10,2,rule,single_mc_conflict,simple,LTT,4727,1.2717,0.0027,464
SWV,50,10,2,rule,single_mc_conflict,simple,LOR,4459,1.1741,0.003,385
SWV,50,10,2,rule,single_mc_conflict,simple,MOR,4936,1.2463,0.0027,465
SWV,50,10,3,rule,single_mc_conflict,simple,SPT,4695,1.2269,0.0029,428
SWV,50,10,3,rule,single_mc_conflict,simple,LPT,4781,1.1826,0.003,390
SWV,50,10,3,rule,single_mc_conflict,simple,SRPT,4305,1.185,0.0031,382
SWV,50,10,3,rule,single_mc_conflict,simple,LRPT,4236,1.261,0.0027,469
SWV,50,10,3,rule,single_mc_conflict,simple,STT,4358,1.1801,0.003,398
SWV,50,10,3,rule,single_mc_conflict,simple,LTT,4168,1.2518,0.0026,479
SWV,50,10,3,rule,single_mc_conflict,simple,LOR,4263,1.1751,0.0029,399
SWV,50,10,3,rule,single_mc_conflict,simple,MOR,4843,1.2548,0.0026,483
SWV,50,10,4,rule,single_mc_conflict,simple,SPT,4695,1.198,0.0028,424
SWV,50,10,4,rule,single_mc_conflict,simple,LPT,4870,1.1701,0.003,391
SWV,50,10,4,rule,single_mc_conflict,simple,SRPT,4410,1.1761,0.003,390
SWV,50,10,4,rule,single_mc_conflict,simple,LRPT,4580,1.2528,0.0027,462
SWV,50,10,4,rule,single_mc_conflict,simple,STT,4433,1.1611,0.003,386
SWV,50,10,4,rule,single_mc_conflict,simple,LTT,4597,1.2523,0.0026,476
SWV,50,10,4,rule,single_mc_conflict,simple,LOR,4104,1.1801,0.0029,408
SWV,50,10,4,rule,single_mc_conflict,simple,MOR,4984,1.2498,0.0026,483
SWV,50,10,5,rule,single_mc_conflict,simple,SPT,4206,1.205,0.0029,421
SWV,50,10,5,rule,single_mc_conflict,simple,LPT,3402,1.1862,0.003,397
SWV,50,10,5,rule,single_mc_conflict,simple,SRPT,4262,1.1758,0.003,396
SWV,50,10,5,rule,single_mc_conflict,simple,LRPT,2936,1.2209,0.0027,449
SWV,50,10,5,rule,single_mc_conflict,simple,STT,4129,1.1751,0.003,398
SWV,50,10,5,rule,single_mc_conflict,simple,LTT,2935,1.2399,0.0026,480
SWV,50,10,5,rule,single_mc_conflict,simple,LOR,3963,1.1701,0.003,391
SWV,50,10,5,rule,single_mc_conflict,simple,MOR,2924,1.2272,0.0027,458
SWV,50,10,6,rule,single_mc_conflict,simple,SPT,4023,1.2339,0.0029,423
SWV,50,10,6,rule,single_mc_conflict,simple,LPT,3569,1.1512,0.0031,372
SWV,50,10,6,rule,single_mc_conflict,simple,SRPT,3859,1.199,0.0029,411
SWV,50,10,6,rule,single_mc_conflict,simple,LRPT,2984,1.2418,0.0027,453
SWV,50,10,6,rule,single_mc_conflict,simple,STT,4011,1.184,0.003,399
SWV,50,10,6,rule,single_mc_conflict,simple,LTT,2980,1.2219,0.0026,462
SWV,50,10,6,rule,single_mc_conflict,simple,LOR,4309,1.1562,0.0031,376
SWV,50,10,6,rule,single_mc_conflict,simple,MOR,2973,1.214,0.0027,447
SWV,50,10,7,rule,single_mc_conflict,simple,SPT,3968,1.228,0.0028,438
SWV,50,10,7,rule,single_mc_conflict,simple,LPT,3440,1.1761,0.0029,401
SWV,50,10,7,rule,single_mc_conflict,simple,SRPT,3897,1.24,0.003,419
SWV,50,10,7,rule,single_mc_conflict,simple,LRPT,3044,1.2259,0.0027,447
SWV,50,10,7,rule,single_mc_conflict,simple,STT,3815,1.1803,0.0029,401
SWV,50,10,7,rule,single_mc_conflict,simple,LTT,3034,1.2339,0.0026,469
SWV,50,10,7,rule,single_mc_conflict,simple,LOR,3698,1.1641,0.0029,400
SWV,50,10,7,rule,single_mc_conflict,simple,MOR,2852,1.2339,0.0027,463
SWV,50,10,8,rule,single_mc_conflict,simple,SPT,4159,1.2229,0.0028,440
SWV,50,10,8,rule,single_mc_conflict,simple,LPT,3838,1.1501,0.003,385
SWV,50,10,8,rule,single_mc_conflict,simple,SRPT,4242,1.1941,0.003,401
SWV,50,10,8,rule,single_mc_conflict,simple,LRPT,3130,1.2279,0.0028,445
SWV,50,10,8,rule,single_mc_conflict,simple,STT,4203,1.1721,0.003,392
SWV,50,10,8,rule,single_mc_conflict,simple,LTT,3209,1.2919,0.0027,473
SWV,50,10,8,rule,single_mc_conflict,simple,LOR,3871,1.1672,0.0029,397
SWV,50,10,8,rule,single_mc_conflict,simple,MOR,3175,1.2518,0.0028,455
SWV,50,10,9,rule,single_mc_conflict,simple,SPT,4290,1.203,0.0029,412
SWV,50,10,9,rule,single_mc_conflict,simple,LPT,3687,1.1292,0.0031,369
SWV,50,10,9,rule,single_mc_conflict,simple,SRPT,3968,1.2309,0.003,413
SWV,50,10,9,rule,single_mc_conflict,simple,LRPT,2880,1.2349,0.0027,457
SWV,50,10,9,rule,single_mc_conflict,simple,STT,3859,1.19,0.0029,405
SWV,50,10,9,rule,single_mc_conflict,simple,LTT,2966,1.2508,0.0027,472
SWV,50,10,9,rule,single_mc_conflict,simple,LOR,3953,1.1913,0.003,391
SWV,50,10,9,rule,single_mc_conflict,simple,MOR,2928,1.2399,0.0026,469
DMU,20,15,0,rule,single_mc_conflict,simple,SPT,4754,0.3648,0.0024,154
DMU,20,15,0,rule,single_mc_conflict,simple,LPT,4057,0.3721,0.0023,161
DMU,20,15,0,rule,single_mc_conflict,simple,SRPT,4650,0.3687,0.0023,159
DMU,20,15,0,rule,single_mc_conflict,simple,LRPT,3515,0.3917,0.0021,187
DMU,20,15,0,rule,single_mc_conflict,simple,STT,4722,0.3778,0.0023,166
DMU,20,15,0,rule,single_mc_conflict,simple,LTT,3521,0.3857,0.002,190
DMU,20,15,0,rule,single_mc_conflict,simple,LOR,4586,0.3668,0.0025,149
DMU,20,15,0,rule,single_mc_conflict,simple,MOR,3767,0.3837,0.0022,177
DMU,20,15,1,rule,single_mc_conflict,simple,SPT,5168,0.3777,0.0024,157
DMU,20,15,1,rule,single_mc_conflict,simple,LPT,4287,0.3728,0.0024,153
DMU,20,15,1,rule,single_mc_conflict,simple,SRPT,5084,0.3927,0.0024,161
DMU,20,15,1,rule,single_mc_conflict,simple,LRPT,3659,0.4156,0.0023,177
DMU,20,15,1,rule,single_mc_conflict,simple,STT,4602,0.3807,0.0027,143
DMU,20,15,1,rule,single_mc_conflict,simple,LTT,3401,0.4156,0.0023,177
DMU,20,15,1,rule,single_mc_conflict,simple,LOR,5232,0.3767,0.0026,145
DMU,20,15,1,rule,single_mc_conflict,simple,MOR,3512,0.3898,0.0021,182
DMU,20,15,2,rule,single_mc_conflict,simple,SPT,4620,0.3827,0.0022,175
DMU,20,15,2,rule,single_mc_conflict,simple,LPT,5132,0.3628,0.0025,148
DMU,20,15,2,rule,single_mc_conflict,simple,SRPT,5571,0.3679,0.0026,144
DMU,20,15,2,rule,single_mc_conflict,simple,LRPT,3492,0.4007,0.0023,178
DMU,20,15,2,rule,single_mc_conflict,simple,STT,5255,0.3877,0.0026,147
DMU,20,15,2,rule,single_mc_conflict,simple,LTT,3532,0.4196,0.0023,182
DMU,20,15,2,rule,single_mc_conflict,simple,LOR,4735,0.3897,0.0027,147
DMU,20,15,2,rule,single_mc_conflict,simple,MOR,3622,0.4216,0.0023,186
DMU,20,15,3,rule,single_mc_conflict,simple,SPT,4570,0.3957,0.0022,181
DMU,20,15,3,rule,single_mc_conflict,simple,LPT,4464,0.3538,0.0024,145
DMU,20,15,3,rule,single_mc_conflict,simple,SRPT,5280,0.3688,0.0024,154
DMU,20,15,3,rule,single_mc_conflict,simple,LRPT,3490,0.3897,0.0021,182
DMU,20,15,3,rule,single_mc_conflict,simple,STT,5175,0.3618,0.0024,148
DMU,20,15,3,rule,single_mc_conflict,simple,LTT,3543,0.4037,0.002,201
DMU,20,15,3,rule,single_mc_conflict,simple,LOR,4398,0.3678,0.0025,150
DMU,20,15,3,rule,single_mc_conflict,simple,MOR,3782,0.3887,0.0021,183
DMU,20,15,4,rule,single_mc_conflict,simple,SPT,4653,0.3807,0.0022,170
DMU,20,15,4,rule,single_mc_conflict,simple,LPT,4397,0.3618,0.0023,154
DMU,20,15,4,rule,single_mc_conflict,simple,SRPT,4992,0.3777,0.0025,153
DMU,20,15,4,rule,single_mc_conflict,simple,LRPT,3603,0.4186,0.0025,170
DMU,20,15,4,rule,single_mc_conflict,simple,STT,5305,0.3887,0.0026,147
DMU,20,15,4,rule,single_mc_conflict,simple,LTT,3601,0.4006,0.0024,166
DMU,20,15,4,rule,single_mc_conflict,simple,LOR,4493,0.4176,0.0028,150
DMU,20,15,4,rule,single_mc_conflict,simple,MOR,3853,0.4037,0.0025,164
DMU,20,15,5,rule,single_mc_conflict,simple,SPT,5383,0.4306,0.0023,189
DMU,20,15,5,rule,single_mc_conflict,simple,LPT,5187,0.4286,0.0022,197
DMU,20,15,5,rule,single_mc_conflict,simple,SRPT,5502,0.4211,0.0024,173
DMU,20,15,5,rule,single_mc_conflict,simple,LRPT,4459,0.4355,0.002,215
DMU,20,15,5,rule,single_mc_conflict,simple,STT,5411,0.3817,0.0024,157
